"FunctionId","Kind","Function","Active","ReviewStatus","StaticReview","AutomatedBehavior","RenderCoverage","ObservedInteraction","SourceReference","CurrentEvidence","AssignedEvidenceLayers","RemainingVerification","DeferredReason"
"navigation:report-exception-source","Navigation function","Missing Source Report","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-report-routes; live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:report-exception-unmapped","Navigation function","Unmapped Data","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-report-routes; live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:report-exception-stock","Navigation function","Stock Exceptions","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-report-routes; live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:report-exception-staff","Navigation function","Staff Exceptions","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-report-routes; live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:report-exception-tender","Navigation function","Tender Exceptions","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-report-routes; live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:report-management-trend","Navigation function","Management Trend","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-report-routes; live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:report-invoice-lineage","Navigation function","Invoice Source Drill-down","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-report-routes; live-sql-reporting; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:store-daily-pack","Navigation function","Store Daily Pack","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; live-sql-daily-workflow; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:combined-pack","Navigation function","Combined Pack","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; live-sql-daily-workflow; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:historical-packs","Navigation function","Historical Packs","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; live-sql-archive; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:category-sales","Navigation function","Category-wise Sales","False","DEFERRED_UNAVAILABLE","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","declared-unavailable-with-reason","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation","Requires an approved product-category master."
"navigation:sell-through","Navigation function","Sell-through","False","DEFERRED_UNAVAILABLE","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","declared-unavailable-with-reason","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation","Requires an approved purchase/receipt source."
"navigation:stock-turn","Navigation function","Stock Turn","False","DEFERRED_UNAVAILABLE","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","declared-unavailable-with-reason","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation","Requires an approved purchase/receipt source."
"navigation:days-cover","Navigation function","Days of Cover","False","DEFERRED_UNAVAILABLE","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","declared-unavailable-with-reason","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation","Requires an approved replenishment policy."
"navigation:import-overview","Navigation function","Import Overview","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:import-files","Navigation function","Import Files","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:source-inbox","Navigation function","Source Inbox","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:bulk-import","Navigation function","Bulk Historical Import","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:watch-folder","Navigation function","Watch Folder","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; live-sql-operations; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:quarantine","Navigation function","Quarantine","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:duplicates","Navigation function","Exact Duplicates","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
"navigation:already-present","Navigation function","Already-Present Facts","True","STATIC_ONLY","REGISTRY_OR_ROUTING_INSPECTED","NOT_VERIFIED_PER_FUNCTION","NOT_RUN_CURRENT_SOURCE","NOT_RUN","src/Etp.Reporting.Desktop/UiNavigation.cs","Compiled inventory: verification/review-2026-09-11/verified/function-coverage.json; integrated audit 2026-09-11T13:57:45Z to 13:58:55Z PASS; aggregate suite is not per-function verification","ui-all-workspaces; offline-import-smoke; live-sql-import; dotnet-tests","Function-specific assertions; complete workflow interactions; applicable normal/empty/invalid/loading/failed/restricted/locked states; store/date switch; repeated action; cancellation; navigation",""
